"Timestamp","1. What is your country of origin or ancestral background?","2. How many years have you lived continuously in the Netherlands?","3. What is your current employment status?","4. What is your estimated annual household income (before taxes)?","5. How would you describe your housing situation in the Netherlands?","6. Do you currently send remittances to your country of origin?","7. On average, what percentage of your monthly income do you send as remittances?","8. What channels do you primarily use to send remittances? (Select all that apply)","9. What factors most influence your choice of remittance channel? 
Rate each from 1 (Not at all important) to 5 (Extremely important) [Lower fees]","9. What factors most influence your choice of remittance channel? 
Rate each from 1 (Not at all important) to 5 (Extremely important) [Exchange rate offered]","9. What factors most influence your choice of remittance channel? 
Rate each from 1 (Not at all important) to 5 (Extremely important) [Speed of transfer]","9. What factors most influence your choice of remittance channel? 
Rate each from 1 (Not at all important) to 5 (Extremely important) [Security and reliability]","9. What factors most influence your choice of remittance channel? 
Rate each from 1 (Not at all important) to 5 (Extremely important) [Convenience and ease of use]","9. What factors most influence your choice of remittance channel? 
Rate each from 1 (Not at all important) to 5 (Extremely important) [Trust in the service provider]","10. What is the primary purpose of the remittances you send? (Select all that apply)","11. To what extent do you monitor exchange rates when planning your remittance transfers?","12. Have you noticed a relationship between your remittance sending and exchange rate fluctuations?","13. Based on your knowledge and experience, how do you evaluate the following aspects of financial stability in relation to remittance flows:

A. Changes in banking indicators during high remittance outflows
Rate from 1 (Significant decrease) to 5 (Significant increase), or mark N/A  [Bank liquidity ratios in your community’s preferred banks]","13. Based on your knowledge and experience, how do you evaluate the following aspects of financial stability in relation to remittance flows:

A. Changes in banking indicators during high remittance outflows
Rate from 1 (Significant decrease) to 5 (Significant increase), or mark N/A  [Dutch banks’ interest rates on deposits]","13. Based on your knowledge and experience, how do you evaluate the following aspects of financial stability in relation to remittance flows:

A. Changes in banking indicators during high remittance outflows
Rate from 1 (Significant decrease) to 5 (Significant increase), or mark N/A  [Banks' lending activity to migrant communities]","13. Based on your knowledge and experience, how do you evaluate the following aspects of financial stability in relation to remittance flows:

A. Changes in banking indicators during high remittance outflows
Rate from 1 (Significant decrease) to 5 (Significant increase), or mark N/A  [Financial institution service fees for international transfers]","B. Effects on exchange rate aspects during high remittance outflows
Rate from 1 (Significant decrease) to 5 (Significant increase), or mark N/A [Exchange rate volatility between Euro and your home currency]","B. Effects on exchange rate aspects during high remittance outflows
Rate from 1 (Significant decrease) to 5 (Significant increase), or mark N/A [Spread between official and market exchange rates]","B. Effects on exchange rate aspects during high remittance outflows
Rate from 1 (Significant decrease) to 5 (Significant increase), or mark N/A [Purchasing power of Euro against your home currency]","14. Considering the impact of your remittances on the recipient country (e.g., Turkey, Morocco): 

A. How do you believe your remittances affect the following in your home country?
Rate from 1 (Strong negative impact) to 5 (Strong positive impact), or mark N/A
 [Financial system stability in recipient country]","14. Considering the impact of your remittances on the recipient country (e.g., Turkey, Morocco): 

A. How do you believe your remittances affect the following in your home country?
Rate from 1 (Strong negative impact) to 5 (Strong positive impact), or mark N/A
 [Exchange rate stability of local currency]","14. Considering the impact of your remittances on the recipient country (e.g., Turkey, Morocco): 

A. How do you believe your remittances affect the following in your home country?
Rate from 1 (Strong negative impact) to 5 (Strong positive impact), or mark N/A
 [Recipient household economic welfare]","14. Considering the impact of your remittances on the recipient country (e.g., Turkey, Morocco): 

A. How do you believe your remittances affect the following in your home country?
Rate from 1 (Strong negative impact) to 5 (Strong positive impact), or mark N/A
 [Local community development]","14. Considering the impact of your remittances on the recipient country (e.g., Turkey, Morocco): 

A. How do you believe your remittances affect the following in your home country?
Rate from 1 (Strong negative impact) to 5 (Strong positive impact), or mark N/A
 [Inequality among receiving vs. non-receiving households]","B. When determining your remittance amount and frequency, how important are these recipient country factors?
Rate from 1 (Not at all important) to 5 (Extremely important)
 [Economic conditions in recipient country]","B. When determining your remittance amount and frequency, how important are these recipient country factors?
Rate from 1 (Not at all important) to 5 (Extremely important)
 [Exchange rate between Euro and recipient currency]","B. When determining your remittance amount and frequency, how important are these recipient country factors?
Rate from 1 (Not at all important) to 5 (Extremely important)
 [Financial regulations in recipient country]","B. When determining your remittance amount and frequency, how important are these recipient country factors?
Rate from 1 (Not at all important) to 5 (Extremely important)
 [Political stability in recipient country]","B. When determining your remittance amount and frequency, how important are these recipient country factors?
Rate from 1 (Not at all important) to 5 (Extremely important)
 [Financial needs of recipient household(s)]","15. Which of the following financial products/services do you currently use in the Netherlands? (Select all that apply)","16. To what extent has sending remittances affected your ability to build the following assets in the Netherlands?
Rate from 1 (Significantly reduced) to 5 (Significantly increased), or mark N/A [Housing/property ownership opportunities]","16. To what extent has sending remittances affected your ability to build the following assets in the Netherlands?
Rate from 1 (Significantly reduced) to 5 (Significantly increased), or mark N/A [Financial investments and savings]","16. To what extent has sending remittances affected your ability to build the following assets in the Netherlands?
Rate from 1 (Significantly reduced) to 5 (Significantly increased), or mark N/A [Emergency savings fund adequacy]","16. To what extent has sending remittances affected your ability to build the following assets in the Netherlands?
Rate from 1 (Significantly reduced) to 5 (Significantly increased), or mark N/A [Retirement savings accumulation]","16. To what extent has sending remittances affected your ability to build the following assets in the Netherlands?
Rate from 1 (Significantly reduced) to 5 (Significantly increased), or mark N/A [Education investment for yourself or family in NL]","16. To what extent has sending remittances affected your ability to build the following assets in the Netherlands?
Rate from 1 (Significantly reduced) to 5 (Significantly increased), or mark N/A [Business ownership or entrepreneurship in NL]","17. To what extent do you agree with the following statements about remittances and your financial situation?
Rate from 1 (Strongly disagree) to 5 (Strongly agree) [Remittances limit my personal financial security in the Netherlands]","17. To what extent do you agree with the following statements about remittances and your financial situation?
Rate from 1 (Strongly disagree) to 5 (Strongly agree) [Remittance obligations create financial pressure on my household]","17. To what extent do you agree with the following statements about remittances and your financial situation?
Rate from 1 (Strongly disagree) to 5 (Strongly agree) [Remittance expectations vary based on income levels among migrants]","17. To what extent do you agree with the following statements about remittances and your financial situation?
Rate from 1 (Strongly disagree) to 5 (Strongly agree) [Better financial services would help me balance remitting and saving]","18. Do you agree that remitting affects your children’s or future generations’ economic opportunities in the Netherlands?","19. Regarding the regulatory environment's impact on your financial decisions: 

A. How have the following regulations affected your remittance behavior and financial integration in the Netherlands?
Rate from 1 (Strongly negative effect) to 5 (Strongly positive effect), or mark N/A if unaware [Anti-money laundering requirements]","19. Regarding the regulatory environment's impact on your financial decisions: 

A. How have the following regulations affected your remittance behavior and financial integration in the Netherlands?
Rate from 1 (Strongly negative effect) to 5 (Strongly positive effect), or mark N/A if unaware [Dutch taxation policies]","19. Regarding the regulatory environment's impact on your financial decisions: 

A. How have the following regulations affected your remittance behavior and financial integration in the Netherlands?
Rate from 1 (Strongly negative effect) to 5 (Strongly positive effect), or mark N/A if unaware [Digital payment regulations]","B. To what extent do regulatory factors influence your:
Rate from 1 (No influence) to 5 (Strong influence) [Choice between formal vs. informal remittance channels]","B. To what extent do regulatory factors influence your:
Rate from 1 (No influence) to 5 (Strong influence) [Ability to access financial services in the Netherlands]","B. To what extent do regulatory factors influence your:
Rate from 1 (No influence) to 5 (Strong influence) [Decisions about saving versus remitting]","20. How effective do you consider the following policy interventions?
Rate from 1 (Not at all effective) to 5 (Extremely effective) [Reduced fees for formal remittance channels]","20. How effective do you consider the following policy interventions?
Rate from 1 (Not at all effective) to 5 (Extremely effective) [Financial literacy programs for migrant communities]","20. How effective do you consider the following policy interventions?
Rate from 1 (Not at all effective) to 5 (Extremely effective) [Matched savings programs for remittance senders]","20. How effective do you consider the following policy interventions?
Rate from 1 (Not at all effective) to 5 (Extremely effective) [Better digital remittance options]","20. How effective do you consider the following policy interventions?
Rate from 1 (Not at all effective) to 5 (Extremely effective) [Improved cybersecurity for digital transfers]","21. What do you perceive as the greatest barriers to financial inclusion for remittance-sending households in the Netherlands? (Select up to three)
","22. In your opinion, what specific improvements could make the remittance process more financially inclusive while reducing negative impacts on wealth accumulation in the Netherlands?"
"2025/06/01 6:55:48 pm GMT+5:30","Turkey","6 to 10 years","Unemployed","€50,001 – €75,000","Living with family/friends","I used to but no longer do","Less than 5%","Traditional bank transfer;Money transfer operators (e.g., Western Union, MoneyGram);PayPal","5","3","5","5","5","3","Supporting family's daily expenses;Repayment of debts","Sometimes check rates","No, I send the same amount regardless of exchange rates","2","4","3","4","N/A","4","3","4","4","4","4","1","4","4","3","1","5","Regular savings account;Mortgage;Personal loans;Insurance products (beyond mandatory insurance)","2","1","N/A","3","2","4","2","3","2","4","Strongly agree – significantly limits advancement","2","4","3","5","4","2","2","2","1","5","1","Language barriers;Discrimination in financial services","Partnership programs between Dutch banks and financial institutions in origin countries to provide seamless and affordable cross-border financial services."
"2025/06/01 6:56:51 pm GMT+5:30","Suriname","More than 10 years","Unemployed","€30,001 – €50,000","Own home (with mortgage)","No, I do not send remittances","More than 30%","Money transfer operators (e.g., Western Union, MoneyGram);PayPal","5","5","5","5","3","3","Supporting family's daily expenses;Cultural or religious obligations;Vehicle purchase","Sometimes check rates","Yes, I send less when exchange rates are unfavorable","1","2","N/A","4","5","5","4","5","3","N/A","2","N/A","4","5","5","4","5","Mortgage;Personal loans;Credit cards","2","2","1","1","3","2","1","5","5","5","Neither agree nor disagree","2","3","1","3","1","3","5","4","5","5","3","Documentation requirements;High costs of financial services;Cultural differences in financial practices","Lower transfer fees and better exchange rates would help us send money without sacrificing our savings in the Netherlands. Financial institutions should offer special packages for migrants."
"2025/06/01 6:57:50 pm GMT+5:30","Bangladesh","6 to 10 years","Unemployed","€30,001 – €50,000","Own home (fully paid)","Yes, regularly (monthly or more frequently)","21–30%","Digital remittance platform (e.g., Wise, Remitly);Money transfer operators (e.g., Western Union, MoneyGram);Informal channels (e.g., carried by friends/family)","2","2","5","1","3","1","Educational expenses;Investment in property/busines;Savings in country of origin;Repayment of debts","Always monitor and time my transfers based on rates","Yes, I send less when exchange rates are unfavorable","4","5","N/A","N/A","N/A","5","3","5","2","4","3","N/A","3","5","4","3","3","Regular savings account;Mortgage;Personal loans;Pension plans (beyond mandatory pension)","1","5","1","5","N/A","4","3","4","5","3","Disagree – has little impact","3","2","2","5","4","3","3","3","5","5","4","Documentation requirements;Lack of suitable financial products","Simplify the documentation requirements and reduce bureaucracy. Many migrants avoid formal channels due to complex paperwork and long processing times."
"2025/06/01 6:58:53 pm GMT+5:30","Morocco","More than 10 years","Employed part-time","More than €75,000","Own home (fully paid)","No, I do not send remittances","Not applicable","Traditional bank transfer;Digital remittance platform (e.g., Wise, Remitly);Mobile money services","4","5","4","3","3","5","Educational expenses;Healthcare costs","Rarely check rates","Not applicable","1","N/A","N/A","4","1","5","3","5","5","2","5","N/A","3","3","5","3","5","Regular savings account;Investment/securities account;Pension plans (beyond mandatory pension);Insurance products (beyond mandatory insurance)","2","2","1","3","3","2","3","3","5","4","Neither agree nor disagree","3","4","2","3","2","3","5","5","3","4","4","High costs of financial services;Time constraints;Limited branch locations","Partnership programs between Dutch banks and financial institutions in origin countries to provide seamless and affordable cross-border financial services."
"2025/06/01 6:59:55 pm GMT+5:30","Turkey","6 to 10 years","Student","€50,001 – €75,000","Living with family/friends","Yes, regularly (monthly or more frequently)","21–30%","Digital remittance platform (e.g., Wise, Remitly);Money transfer operators (e.g., Western Union, MoneyGram);Informal channels (e.g., carried by friends/family)","4","5","3","2","5","4","Healthcare costs;Cultural or religious obligations;Repayment of debts","Never consider exchange rates","Yes, I send less when exchange rates are unfavorable","3","1","N/A","3","3","5","5","4","4","3","1","1","2","5","3","3","4","Credit cards","3","2","1","2","3","2","2","3","5","4","Agree – somewhat limits advancement","2","4","N/A","4","1","2","5","4","3","5","4","Documentation requirements","Better regulation of fintech companies to ensure competitive pricing while maintaining security. More competition leads to better services for consumers."
"2025/06/01 7:00:58 pm GMT+5:30","India","Less than 1 year","Unemployed","€30,001 – €50,000","Own home (fully paid)","I used to but no longer do","5–10%","Traditional bank transfer;Money transfer operators (e.g., Western Union, MoneyGram);Mobile money services","5","3","5","3","2","5","Supporting family's daily expenses;Educational expenses;Healthcare costs;Savings in country of origin;Vehicle purchase","Often check rates but don’t always time transfers accordingly","No, I send the same amount regardless of exchange rates","3","3","4","3","4","N/A","4","4","5","3","N/A","5","1","4","4","3","2","Mortgage;Insurance products (beyond mandatory insurance)","1","1","2","3","3","2","5","4","5","4","Agree – somewhat limits advancement","1","5","1","3","3","2","4","5","4","5","3","Language barriers;High costs of financial services;Time constraints","Create tax incentives for migrants who maintain a balance between remittances and local savings or investments in Dutch financial products."
"2025/06/01 7:01:59 pm GMT+5:30","Turkey","6 to 10 years","Volunteer","€50,001 – €75,000","Living with family/friends","Yes, occasionally (several times per year)","5–10%","Digital remittance platform (e.g., Wise, Remitly)","1","3","4","5","4","5","Supporting family's daily expenses;Healthcare costs;Savings in country of origin;Cultural or religious obligations","Never consider exchange rates","Yes, I send more when exchange rates are favorable","4","N/A","2","N/A","4","5","5","5","N/A","4","4","4","4","4","1","4","4","Regular savings account;Pension plans (beyond mandatory pension);Insurance products (beyond mandatory insurance)","2","2","1","5","1","2","2","5","5","5","Not applicable","3","4","3","5","4","2","4","4","3","4","5","High costs of financial services;Lack of financial knowledge;Time constraints","Digital platforms need to be more user-friendly with multilingual support. Also, banks should provide financial education programs specifically for migrant communities."
"2025/06/01 7:03:00 pm GMT+5:30","Suriname","1 to 5 years","Retired","Less than €10,000","Own home (fully paid)","Yes, regularly (monthly or more frequently)","11–20%","Traditional bank transfer;Mobile money services;Informal channels (e.g., carried by friends/family)","4","5","4","4","4","5","Supporting family's daily expenses;Investment in property/busines;Savings in country of origin;Cultural or religious obligations","Often check rates but don’t always time transfers accordingly","Yes, I send more when exchange rates are favorable","3","3","5","4","4","1","1","4","3","5","4","N/A","3","2","2","4","5","Mortgage;Pension plans (beyond mandatory pension)","2","1","2","3","3","N/A","3","5","4","2","Agree – somewhat limits advancement","2","3","1","1","3","1","4","5","4","4","4","Digital literacy challenges;Cultural differences in financial practices","Develop integrated financial products that combine remittance services with wealth building tools like retirement savings or investment accounts in the Netherlands."
"2025/06/01 7:04:02 pm GMT+5:30","Nigeria","More than 10 years","Unemployed","More than €75,000","Rental (social housing)","Yes, occasionally (several times per year)","Less than 5%","Mobile money services","3","3","3","5","4","4","Educational expenses;Healthcare costs;Investment in property/busines;Cultural or religious obligations","Always monitor and time my transfers based on rates","Not sure","2","4","N/A","3","N/A","4","N/A","4","5","4","N/A","4","4","4","4","3","3","Mortgage;Credit cards","2","3","1","4","4","4","1","4","5","4","Strongly agree – significantly limits advancement","5","4","1","3","4","5","4","2","1","5","4","High costs of financial services;Digital literacy challenges;Time constraints","Establish community-based financial counseling services that understand both remittance obligations and local wealth building opportunities."
"2025/06/01 7:05:04 pm GMT+5:30","Egypt","6 to 10 years","Employed part-time","€50,001 – €75,000","Own home (with mortgage)","No, I do not send remittances","21–30%","Traditional bank transfer;Digital remittance platform (e.g., Wise, Remitly);Mobile money services","4","5","4","5","1","4","Healthcare costs;Investment in property/busines;Cultural or religious obligations;Repayment of debts;Emergency assistance","Always monitor and time my transfers based on rates","Yes, I send more when exchange rates are favorable","1","N/A","2","N/A","5","3","1","4","3","5","3","4","1","4","4","4","4","Investment/securities account;Credit cards","1","1","2","4","3","4","4","4","5","5","Agree – somewhat limits advancement","3","2","3","4","4","4","5","3","5","2","3","Language barriers;Lack of financial knowledge","Create tax incentives for migrants who maintain a balance between remittances and local savings or investments in Dutch financial products."
"2025/06/01 7:06:02 pm GMT+5:30","Turkey","More than 10 years","Employed part-time","€30,001 – €50,000","Living with family/friends","Yes, occasionally (several times per year)","21–30%","Digital remittance platform (e.g., Wise, Remitly);Money transfer operators (e.g., Western Union, MoneyGram)","4","3","4","4","3","5","Healthcare costs;Investment in property/busines","Rarely check rates","Yes, I send less when exchange rates are unfavorable","2","3","1","4","4","4","N/A","5","4","N/A","4","5","5","5","3","5","2","Regular savings account;Investment/securities account","2","5","N/A","4","4","N/A","2","4","3","5","Strongly agree – significantly limits advancement","5","2","4","5","4","5","5","2","1","5","5","Language barriers;Digital literacy challenges","Lower transfer fees and better exchange rates would help us send money without sacrificing our savings in the Netherlands. Financial institutions should offer special packages for migrants."
"2025/06/01 7:06:59 pm GMT+5:30","Turkey","6 to 10 years","Unemployed","Less than €10,000","Rental (private market)","Yes, occasionally (several times per year)","Less than 5%","Digital remittance platform (e.g., Wise, Remitly);Cryptocurrency","4","5","5","5","2","5","Supporting family's daily expenses;Savings in country of origin","Sometimes check rates","Yes, I send less when exchange rates are unfavorable","4","3","4","2","3","2","2","4","N/A","5","5","3","4","3","2","3","5","Personal loans;Credit cards;Pension plans (beyond mandatory pension)","2","3","N/A","N/A","1","N/A","4","1","4","5","Strongly disagree – no limitation","N/A","3","N/A","4","5","2","4","4","4","3","5","Language barriers;Documentation requirements;Digital literacy challenges","Create matched savings accounts where the government or banks match a portion of what we save when we also send remittances. This would encourage both behaviors."
"2025/06/01 7:08:02 pm GMT+5:30","Egypt","Less than 1 year","Student","€30,001 – €50,000","Own home (with mortgage)","I used to but no longer do","Less than 5%","Digital remittance platform (e.g., Wise, Remitly);Money transfer operators (e.g., Western Union, MoneyGram);Informal channels (e.g., carried by friends/family)","2","5","4","5","3","5","Savings in country of origin","Never consider exchange rates","Not sure","4","4","3","4","5","4","2","2","5","2","4","4","4","3","1","5","4","Regular savings account;Mortgage;Personal loans;Insurance products (beyond mandatory insurance)","2","5","4","4","N/A","4","4","4","4","3","Agree – somewhat limits advancement","2","3","1","4","4","3","5","3","3","4","2","Language barriers;Documentation requirements","Create matched savings accounts where the government or banks match a portion of what we save when we also send remittances. This would encourage both behaviors."
"2025/06/01 7:09:03 pm GMT+5:30","Turkey","More than 10 years","Unemployed","More than €75,000","Boat/houseboat","I used to but no longer do","More than 30%","Digital remittance platform (e.g., Wise, Remitly);Money transfer operators (e.g., Western Union, MoneyGram);Mobile money services;Postal money orders","5","2","2","2","4","2","Cultural or religious obligations","Not applicable","Not applicable","5","5","3","3","4","4","5","2","N/A","1","4","3","4","5","4","2","3","Mortgage;Insurance products (beyond mandatory insurance)","3","1","1","N/A","N/A","4","1","2","5","5","Not applicable","4","N/A","1","5","5","3","5","4","5","5","5","Language barriers;Minimum balance requirements","Create tax incentives for migrants who maintain a balance between remittances and local savings or investments in Dutch financial products."
"2025/06/01 7:10:05 pm GMT+5:30","India","More than 10 years","Self-employed","Less than €10,000","Living with family/friends","I used to but no longer do","11–20%","Money transfer operators (e.g., Western Union, MoneyGram);Mobile money services;Informal channels (e.g., carried by friends/family)","4","5","4","3","3","4","Supporting family's daily expenses","Always monitor and time my transfers based on rates","No, I send the same amount regardless of exchange rates","5","4","5","N/A","3","4","5","2","4","5","1","5","3","3","1","4","5","Regular savings account;Mortgage","2","1","3","4","3","4","5","2","3","2","Agree – somewhat limits advancement","3","2","3","5","5","4","4","1","3","5","3","Documentation requirements;High costs of financial services;Cultural differences in financial practices","Mobile money solutions with lower fees and better connectivity to both Dutch financial systems and recipient country banking networks."
"2025/06/01 7:11:06 pm GMT+5:30","Turkey","Less than 1 year","Unemployed","More than €75,000","Own home (fully paid)","Yes, regularly (monthly or more frequently)","More than 30%","Traditional bank transfer;Mobile money services;Informal channels (e.g., carried by friends/family)","4","1","4","4","2","5","Educational expenses;Investment in property/busines;Cultural or religious obligations","Sometimes check rates","No, I send the same amount regardless of exchange rates","4","3","4","5","2","3","4","1","5","4","4","N/A","3","3","4","3","4","Regular savings account;Credit cards;Insurance products (beyond mandatory insurance)","N/A","3","1","1","3","3","5","4","5","3","Agree – somewhat limits advancement","2","N/A","2","5","3","4","4","3","4","3","4","Documentation requirements;Lack of financial knowledge;Time constraints","Simplify the documentation requirements and reduce bureaucracy. Many migrants avoid formal channels due to complex paperwork and long processing times."
"2025/06/01 7:12:07 pm GMT+5:30","India","Less than 1 year","Employed part-time","More than €75,000","Living with family/friends","Yes, occasionally (several times per year)","Not applicable","Informal channels (e.g., carried by friends/family)","4","4","3","3","3","5","Educational expenses;Cultural or religious obligations","Always monitor and time my transfers based on rates","No, I send the same amount regardless of exchange rates","N/A","5","2","N/A","1","3","5","2","3","4","3","4","3","5","2","2","5","Regular savings account;Personal loans","2","3","3","1","5","N/A","2","1","5","3","Strongly disagree – no limitation","1","3","N/A","4","3","5","5","3","3","5","3","High costs of financial services;Digital literacy challenges;Time constraints","Digital platforms need to be more user-friendly with multilingual support. Also, banks should provide financial education programs specifically for migrant communities."
"2025/06/01 7:13:09 pm GMT+5:30","Morocco","Less than 1 year","Consultant","More than €75,000","Rental (social housing)","Yes, rarely (once a year or less)","5–10%","Digital remittance platform (e.g., Wise, Remitly);Money transfer operators (e.g., Western Union, MoneyGram)","4","4","5","4","4","4","Supporting family's daily expenses;Educational expenses;Cultural or religious obligations","Rarely check rates","Not applicable","N/A","3","5","N/A","3","3","4","1","5","5","3","5","2","4","2","3","3","Investment/securities account;Personal loans;Pension plans (beyond mandatory pension)","4","N/A","N/A","3","3","5","3","5","5","4","Strongly disagree – no limitation","3","N/A","N/A","2","1","5","5","2","4","3","4","Documentation requirements;Lack of financial knowledge;Time constraints","Mobile money solutions with lower fees and better connectivity to both Dutch financial systems and recipient country banking networks."
"2025/06/01 7:14:13 pm GMT+5:30","Morocco","1 to 5 years","Employed part-time","€30,001 – €50,000","Own home (with mortgage)","I used to but no longer do","5–10%","Digital remittance platform (e.g., Wise, Remitly);Money transfer operators (e.g., Western Union, MoneyGram);Mobile money services;Postal money orders","2","5","2","4","4","4","Supporting family's daily expenses;Healthcare costs;Cultural or religious obligations","Not applicable","No, I send the same amount regardless of exchange rates","N/A","2","1","2","3","2","4","N/A","N/A","2","N/A","2","5","5","1","3","4","Personal loans;Credit cards;Pension plans (beyond mandatory pension)","N/A","N/A","1","1","1","3","3","4","5","5","Disagree – has little impact","3","1","2","4","4","3","4","5","1","4","5","Documentation requirements;High costs of financial services","Create tax incentives for migrants who maintain a balance between remittances and local savings or investments in Dutch financial products."
"2025/06/01 7:15:13 pm GMT+5:30","Egypt","Less than 1 year","Employed full-time","Less than €10,000","Rental (social housing)","No, I do not send remittances","11–20%","Traditional bank transfer","4","4","4","3","5","4","Supporting family's daily expenses;Healthcare costs;Savings in country of origin;Repayment of debts","Always monitor and time my transfers based on rates","Not sure","4","4","4","5","3","4","2","N/A","4","3","4","1","5","3","4","4","4","Mortgage;Pension plans (beyond mandatory pension);Insurance products (beyond mandatory insurance)","1","1","N/A","5","3","N/A","3","5","3","4","Strongly agree – significantly limits advancement","4","3","N/A","5","5","3","4","5","3","4","2","High costs of financial services;Digital literacy challenges;Minimum balance requirements","Establish community-based financial counseling services that understand both remittance obligations and local wealth building opportunities."
"2025/06/01 7:16:18 pm GMT+5:30","Egypt","More than 10 years","Unemployed","More than €75,000","Own home (with mortgage)","Yes, rarely (once a year or less)","Less than 5%","Digital remittance platform (e.g., Wise, Remitly);Informal channels (e.g., carried by friends/family)","4","4","5","4","4","4","Educational expenses;Healthcare costs;Savings in country of origin;Repayment of debts","Sometimes check rates","Not sure","3","4","2","2","5","4","3","1","3","5","4","4","1","4","3","2","3","Mortgage;Personal loans;Pension plans (beyond mandatory pension);Insurance products (beyond mandatory insurance)","2","4","1","2","N/A","5","2","5","4","3","Neither agree nor disagree","2","4","N/A","2","4","4","4","5","5","3","5","Language barriers;High costs of financial services;Lack of financial knowledge","Create matched savings accounts where the government or banks match a portion of what we save when we also send remittances. This would encourage both behaviors."
"2025/06/01 7:17:15 pm GMT+5:30","India","6 to 10 years","Self-employed","More than €75,000","Rental (social housing)","Yes, rarely (once a year or less)","21–30%","Traditional bank transfer;Digital remittance platform (e.g., Wise, Remitly);Mobile money services","5","4","4","4","3","5","Supporting family's daily expenses;Educational expenses;Healthcare costs;Investment in property/busines","Rarely check rates","Not sure","4","4","4","3","3","2","N/A","4","4","5","3","5","4","5","4","5","5","Credit cards","2","1","4","5","3","4","4","3","5","3","Agree – somewhat limits advancement","N/A","N/A","2","4","5","3","5","4","2","2","1","Lack of financial knowledge;Time constraints","Improve transparency in exchange rates and fees. Hidden costs make it difficult to plan finances effectively between remitting and saving locally."
"2025/06/01 7:18:14 pm GMT+5:30","Bangladesh","Less than 1 year","Unemployed","€10,001 – €30,000","Own home (with mortgage)","Yes, rarely (once a year or less)","11–20%","Digital remittance platform (e.g., Wise, Remitly);Money transfer operators (e.g., Western Union, MoneyGram);Mobile money services","4","4","4","4","4","5","Educational expenses;Healthcare costs;Investment in property/busines;Cultural or religious obligations","Not applicable","Not sure","3","4","5","5","2","N/A","N/A","5","N/A","2","4","3","1","2","2","5","5","Regular savings account;Investment/securities account;Personal loans","2","3","1","3","4","5","3","2","2","5","Agree – somewhat limits advancement","1","4","1","5","4","4","5","3","3","3","2","Documentation requirements;Lack of financial knowledge","Create matched savings accounts where the government or banks match a portion of what we save when we also send remittances. This would encourage both behaviors."
"2025/06/01 7:19:16 pm GMT+5:30","Kenya","More than 10 years","Self-employed","More than €75,000","Rental (social housing)","Yes, regularly (monthly or more frequently)","Not applicable","Informal channels (e.g., carried by friends/family)","4","4","4","4","3","2","Healthcare costs;Investment in property/busines;Cultural or religious obligations;Repayment of debts","Never consider exchange rates","Not sure","N/A","1","N/A","4","3","3","3","4","2","5","4","4","4","3","3","3","4","Insurance products (beyond mandatory insurance)","N/A","1","1","3","2","4","2","5","1","5","Agree – somewhat limits advancement","1","2","1","4","1","5","4","4","3","5","2","Lack of suitable financial products;Lack of financial knowledge","Improve transparency in exchange rates and fees. Hidden costs make it difficult to plan finances effectively between remitting and saving locally."
"2025/06/01 7:20:16 pm GMT+5:30","Morocco","6 to 10 years","Student","€10,001 – €30,000","Rental (social housing)","I used to but no longer do","More than 30%","Digital remittance platform (e.g., Wise, Remitly);Money transfer operators (e.g., Western Union, MoneyGram);Informal channels (e.g., carried by friends/family)","5","5","5","5","5","3","Supporting family's daily expenses;Healthcare costs;Investment in property/busines;Repayment of debts","Sometimes check rates","Not applicable","N/A","3","2","N/A","4","4","4","5","4","4","3","2","3","5","2","4","5","Personal loans;Credit cards;Pension plans (beyond mandatory pension)","3","1","3","4","4","N/A","3","5","5","4","Disagree – has little impact","1","N/A","3","3","5","4","5","5","2","2","4","Lack of suitable financial products;Lack of financial knowledge;Discrimination in financial services","Partnership programs between Dutch banks and financial institutions in origin countries to provide seamless and affordable cross-border financial services."
"2025/06/01 7:21:13 pm GMT+5:30","Morocco","6 to 10 years","Disabled","€50,001 – €75,000","Own home (fully paid)","Yes, occasionally (several times per year)","21–30%","Traditional bank transfer;Informal channels (e.g., carried by friends/family)","5","1","5","3","3","5","Educational expenses","Often check rates but don’t always time transfers accordingly","No, I send the same amount regardless of exchange rates","N/A","3","5","4","N/A","3","4","5","N/A","5","4","N/A","4","5","3","4","4","None of the above","3","3","2","N/A","N/A","5","5","4","3","5","Neither agree nor disagree","3","1","5","3","4","5","2","4","2","4","4","Cultural differences in financial practices","Establish community-based financial counseling services that understand both remittance obligations and local wealth building opportunities."
"2025/06/01 7:22:13 pm GMT+5:30","Suriname","More than 10 years","Unemployed","More than €75,000","Own home (fully paid)","I used to but no longer do","21–30%","Mobile money services;Informal channels (e.g., carried by friends/family);Hawala system","5","4","4","4","5","4","Healthcare costs;Savings in country of origin;Vehicle purchase","Never consider exchange rates","Not sure","5","4","2","3","3","2","3","1","3","4","4","4","2","4","1","3","5","Pension plans (beyond mandatory pension);Insurance products (beyond mandatory insurance)","N/A","2","2","4","3","N/A","3","4","5","1","Neither agree nor disagree","3","3","N/A","1","4","3","4","5","3","3","3","Language barriers;Lack of suitable financial products","Better regulation of fintech companies to ensure competitive pricing while maintaining security. More competition leads to better services for consumers."
